id,label
DB6-cuf_6140_repeat,3.960868929
DB0-m3_o1_o7_f0_pcu.sym.12_repeat,13.50122692
DB6-cuf_4274_repeat,13.72292701
DB0-m29_o90_o82_f0_pts.sym.89_repeat,16.30409665
DB0-m3_o25_o510_f0_fsc.sym.32_repeat,11.01486398
DB0-m29_o89_o45_f0_pts.sym.45_repeat,16.038451
DB0-m9_o27_o28_f0_sra.sym.42_repeat,8.216260864
DB6-cuf_10892_repeat,12.68242644
DB0-m29_o89_o530_f0_pts.sym.52_repeat,18.23964502
DB0-m3_o25_o149_f0_fsc.sym.70_repeat,12.58476454
DB0-m3_o8_o14_f0_pcu.sym.53_repeat,9.720486393
DB6-cuf_10081_repeat,6.763788211
DB0-m3_o22_o27_f0_pcu.sym.7_repeat,11.9603689
DB0-m2_o6_o25_f0_nbo.sym.116_repeat,0.56139962
DB0-m2_o27_o28_f0_pcu.sym.64_repeat,3.225377486
DB0-m3_o24_o153_f0_fsc.sym.7_repeat,7.617800325
DB0-m2_o14_o24_f0_pcu.sym.52_repeat,4.156239904
DB0-m2_o6_o16_f0_pcu.sym.85_repeat,13.71591935
DB0-m3_o17_o1510_f0_fsc.sym.8_repeat,15.07652938
DB0-m29_o81_o147_f0_pts.sym.9_repeat,15.77492711
DB0-m3_o47_o23_f0_fsc.sym.51_repeat,10.09539834
DB15-cds_N128_E65_opt_repeat,2.818159884
DB12-WASNIO_freeONLY_repeat,4.018039147
DB0-m3_o105_o158_f0_fsc.sym.8_repeat,15.30988438
DB0-m29_o84_o102_f0_pts.sym.51_repeat,13.87223705
DB0-m2_o11_o28_f0_pcu.sym.19_repeat,19.78536466
DB0-m3_o2_o5_f0_nbo.sym.12_repeat,3.754632008
DB0-m3_o14_o16_f0_pcu.sym.10_repeat,11.59127128
DB0-m18_o17_o44_f0_fsc_repeat,15.07972672
DB0-m3_o490_o158_f0_fsc.sym.8_repeat,7.757646994
DB6-cuf_10019_repeat,4.886019473
DB0-m5_o11_o24_f0_bcu.sym.25_repeat,6.837819491
DB6-cuf_5986_repeat,12.44503493
DB0-m2_o25_o27_f0_pcu.sym.72_repeat,6.265843159
DB12-LOFZUB_clean_repeat,7.332353848
DB1-Cu2O8-AZO_A-DPAC_A_No1032_repeat,4.878932198
DB0-m3_o24_o84_f0_fsc_repeat,5.936986156
DB0-m2_o16_o25_f0_pcu.sym.8_repeat,16.32971705
DB12-FEFDEB_manual_repeat,18.29442651
DB0-m3_o11_o20_f0_pcu.sym.18_repeat,4.822999314
DB0-m29_o90_o172_f0_pts.sym.48_repeat,5.626799727
DB0-m2_o5_o11_f0_nbo.sym.17_repeat,1.152045318
DB0-m29_o96_o102_f0_pts.sym.95_repeat,23.38280072
DB0-m2_o17_o78_f0_fsc_repeat,11.56553877
DB0-m3_o10_o19_f0_pcu.sym.41_repeat,9.128161332
DB0-m15_o24_o79_f0_fsc_repeat,9.109372953
DB0-m2_o17_o22_f0_pcu.sym.89_repeat,17.81619251
DB1-Zn2O8N2-BDC_A-irmof7_A_No623_repeat,7.974707118
DB0-m2_o1_o16_f0_pcu.sym.20_repeat,12.14041029
DB0-m3_o14_o26_f0_pcu.sym.29_repeat,12.88894876
DB1-Uio66Zr-BDC_A-irmof7_A_No332_repeat,4.2175736
DB0-m2_o5_o24_f0_nbo.sym.114_repeat,2.93168186
DB0-m3_o3_o5_f0_pcu.sym.27_repeat,8.433489001
DB1-Cu2O8N2-BDC_A-DPAC_A_No682_repeat,17.06281504
DB0-m9_o2_o11_f0_sra.sym.19_repeat,6.361591266
DB5-hypotheticalMOF_5021651_1_1_0_23_12_7_repeat,11.51002073
DB0-m2_o16_o18_f0_pcu.sym.61_repeat,14.2205218
DB0-m3_o4_o470_f0_fsc.sym.27_repeat,6.463272116
DB0-m9_o6_o19_f0_sra.sym.18_repeat,14.72185947
DB0-m29_o90_o52_f0_pts.sym.140_repeat,12.75527141
DB0-m29_o89_o86_f0_pts.sym.1_repeat,15.3432499
DB0-m3_o52_o159_f0_fsc.sym.28_repeat,13.58450049
DB0-m3_o6_o11_f0_pcu.sym.43_repeat,16.75465783
DB0-m29_o88_o1470_f0_pts.sym.125_repeat,13.40246638
DB12-KAVGAQ_clean_repeat,7.27602282
DB0-m3_o1_o2_f0_nbo.sym.22_repeat,5.502745416
DB5-hypotheticalMOF_5037058_1_1_1_18_10_7_repeat,2.020062855
DB0-m3_o21_o23_f0_pcu.sym.94_repeat,7.856968762
DB0-m3_o19_o52_f0_fsc.sym.7_repeat,13.37348218
DB0-m29_o91_o108_f0_pts.sym.40_repeat,17.99133643
DB0-m29_o82_o147_f0_pts.sym.12_repeat,14.85041327
DB0-m3_o152_o1_f0_fsc.sym.30_repeat,6.527393776
DB0-m2_o2_o13_f0_pcu.sym.78_repeat,14.74686653
DB0-m2_o23_uni_repeat,1.918364366
DB1-Al2O6-ADC_B-irmof20_B_No347_repeat,10.48968838
DB0-m3_o160_o49_f0_fsc.sym.25_repeat,11.06458585
DB0-m3_o7_o28_f0_nbo.sym.15_repeat,2.261027424
DB0-m3_o16_o52_f0_fsc.sym.15_repeat,12.40938545
DB0-m3_o7_o24_f0_nbo.sym.37_repeat,3.749690939
DB0-m2_o6_o25_f0_pcu.sym.107_repeat,7.436590201
DB0-m3_o17_o27_f0_nbo.sym.118_repeat,4.138635314
DB0-m3_o13_o22_f0_pcu.sym.89_repeat,8.901178469
DB0-m3_o3_o24_f0_nbo.sym.89_repeat,2.224469106
DB6-pMOF_153_repeat,10.34348444
DB0-m3_o15_o19_f0_nbo.sym.69_repeat,10.3029657
DB0-m3_o8_o29_f0_pcu.sym.91_repeat,3.877574779
DB0-m3_o14_o25_f0_pcu.sym.32_repeat,10.60285609
DB0-m3_o10_o11_f0_pcu.sym.53_repeat,8.270913611
DB5-hypotheticalMOF_5029970_3_0_0_28_27_6_repeat,2.791419535
DB0-m3_o2_o24_f0_pcu.sym.64_repeat,16.8264175
DB0-m2_o6_o25_f0_nbo.sym.158_repeat,2.966012264
DB0-m2_o25_o25_f0_pcu.sym.53_repeat,11.33472717
DB0-m29_o90_o500_f0_pts.sym.30_repeat,14.99870371
DB0-m3_o160_o1530_f0_fsc.sym.65_repeat,12.53849932
DB0-m3_o47_o23_f0_fsc.sym.122_repeat,14.37698532
DB0-m3_o24_o28_f0_pcu.sym.62_repeat,15.62098661
DB0-m2_o3_o22_f0_nbo.sym.35_repeat,1.459865315
DB0-m2_o22_o27_f0_nbo.sym.98_repeat,1.463040309
DB0-m2_o13_o21_f0_pcu.sym.4_repeat,11.13106151
DB0-m3_o21_o23_f0_pcu_repeat,5.846354761
DB5-hypotheticalMOF_5066737_0_0_2_8_1_2_repeat,1.334086509
DB6-cuf_3622_repeat,4.630881407
DB0-m3_o1500_o21_f0_fsc.sym.40_repeat,13.24274069
DB0-m29_o80_o1500_f0_pts.sym.61_repeat,16.20594407
DB0-m29_o99_o51_f0_pts.sym.29_repeat,9.577109939
DB0-m3_o24_o153_f0_fsc.sym.64_repeat,6.194097252
DB0-m3_o1_o151_f0_fsc.sym.36_repeat,11.27043339
DB5-hypotheticalMOF_1100_1_1_0_2_17_7_repeat,10.78891913
DB7-ddmof_20175_repeat,4.502520445
DB1-Zn2O8-AZO_A-irmof20_A_No412_repeat,6.646047638
DB6-cuf_6333_repeat,11.30782006
DB0-m3_o12_o27_f0_pcu.sym.14_repeat,13.8834292
DB7-ddmof_4868_repeat,17.46071466
DB0-m3_o2_o25_f0_nbo.sym.23_repeat,1.532373689
DB5-hypotheticalMOF_23032_0_0_1_13_7_10_repeat,7.732176128
DB0-m29_o90_o148_f0_pts.sym.108_repeat,14.37315783
DB0-m3_o8_o24_f0_pcu.sym.56_repeat,15.66963385
DB1-Cu2N8-irmof10_B-irmof20_B_No357_repeat,13.05919492
DB12-AQUDEX_clean_repeat,1.81747277
DB0-m3_o12_o29_f0_pcu.sym.10_repeat,19.19069557
DB0-m2_o6_o16_f0_pcu.sym.136_repeat,5.603933905
DB6-cuf_5302_repeat,10.60795236
DB0-m29_o85_o111_f0_pts.sym.23_repeat,15.79914735
DB0-m3_o21_o28_f0_pcu.sym.106_repeat,6.495391051
DB7-ddmof_3243_repeat,5.077378961
DB0-m2_o23_o26_f0_pcu.sym.33_repeat,3.453438778
DB0-m29_o93_o1510_f0_pts.sym.3_repeat,5.436461212
DB5-hypotheticalMOF_5060900_1_1_2_18_9_9_repeat,1.44644292
DB0-m2_o11_o26_f0_pcu.sym.68_repeat,14.66748755
DB0-m2_o11_o23_f0_nbo.sym.140_repeat,7.153579621
DB0-m3_o25_o450_f0_fsc.sym.7_repeat,8.502011998
DB12-COKQAW_clean_repeat,8.17090324
DB0-m2_o20_o24_f0_nbo.sym.34_repeat,0.722355072
DB0-m29_o90_o1500_f0_pts.sym.3_repeat,7.610818167
DB15-cdl_N87_E158_opt_repeat,7.965356701
DB0-m3_o23_uob_repeat,3.929486539
DB0-m2_o16_o23_f0_pcu.sym.58_repeat,15.6260044
DB0-m29_o99_o1510_f0_pts.sym.36_repeat,5.632040356
DB0-m2_o7_o11_f0_pcu.sym.70_repeat,2.542418106
DB0-m3_o25_o50_f0_fsc.sym.55_repeat,6.197368096
DB0-m23_o17_o25_f0_pcu_repeat,18.7157192
DB0-m3_o16_o1510_f0_fsc.sym.14_repeat,13.89281973
DB0-m2_o27_o29_f0_nbo.sym.9_repeat,1.50472177
DB13-nbo-Syn015386_repeat,5.817489404
DB0-m3_o3_o24_f0_pcu.sym.22_repeat,10.92372774
DB0-m3_o24_o28_f0_pcu.sym.19_repeat,15.09276177
DB6-cuf_7450_repeat,4.387869689
DB0-m2_o24_o25_f0_pcu.sym.15_repeat,10.33452838
DB0-m3_o12_o29_f0_pcu.sym.17_repeat,22.00336351
DB0-m2_o11_o21_f0_pcu.sym.44_repeat,5.385169395
DB0-m3_o32_o58_f0_tbo.sym.61_repeat,2.46622164
DB0-m2_o15_o22_f0_nbo.sym.38_repeat,13.60172511
DB0-m3_o99_o22_f0_fsc.sym.10_repeat,5.15810643
DB0-m1_o30_zxc_repeat,11.92640718
DB0-m3_o1_o28_f0_nbo.sym.12_repeat,3.95190156
DB0-m29_o96_o47_f0_pts.sym.83_repeat,19.11966976
DB0-m3_o45_o6_f0_fsc.sym.14_repeat,7.834107346
DB0-m3_o480_o155_f0_fsc.sym.15_repeat,14.07443283
DB0-m2_o6_o32_dme_repeat,1.545741244
DB0-m3_o16_o1480_f0_fsc.sym.7_repeat,9.264488906
DB1-Cu2O8-AZO_A-irmof6_A_No337_repeat,23.67964948
DB0-m2_o7_o23_f0_pcu.sym.68_repeat,4.29694664
DB1-Zn2O8N2-irmof8_A-TePM_No172_repeat,15.17326319
DB0-m29_o88_o1490_f0_pts.sym.88_repeat,19.3799209
DB0-m29_o96_o430_f0_pts.sym.24_repeat,11.88685121
DB0-m3_o17_o109_f0_fsc.sym.16_repeat,11.44915917
DB5-hypotheticalMOF_5051994_1_1_1_27_10_6_repeat,1.257061037
DB0-m3_o1470_o158_f0_fsc.sym.31_repeat,7.398258233
DB0-m3_o13_o27_f0_pcu.sym.138_repeat,16.00844486
DB0-m3_o3_o27_f0_pcu.sym.3_repeat,4.009302521
DB0-m29_o99_o500_f0_pts.sym.69_repeat,19.95296063
DB0-m3_o8_o9_f0_pcu.sym.79_repeat,6.191805058
DB0-m3_o160_o1500_f0_fsc.sym.84_repeat,12.09460309
DB0-m3_o1_o7_f0_pcu.sym.29_repeat,9.001890753
DB1-Cu2O8N2-BDC_A-irmof8_A_No119_repeat,10.94215743
DB0-m9_o2_o23_f0_sra.sym.100_repeat,3.344517676
DB12-FIQYUA_clean_repeat,2.183062039
DB5-hypotheticalMOF_5039668_2_1_1_15_11_0_repeat,2.815401034
DB0-m3_o160_o79_f0_fsc.sym.15_repeat,10.28468392
DB0-m29_o81_o91_f0_pts.sym.86_repeat,20.08287871
DB0-m3_o11_o20_f0_pcu.sym.27_repeat,2.754998282
DB0-m2_o14_o23_f0_nbo.sym.116_repeat,3.007468984
DB0-m29_o89_o53_f0_pts.sym.53_repeat,17.07509419
DB0-m3_o4_o15_f0_nbo.sym.22_repeat,6.660679838
DB13-lvt-Syn036287_repeat,9.936498862
DB1-Zn2O8-AZO_A-irmof7_A_No617_repeat,14.15887922
DB0-m9_o7_o23_f0_sra.sym.8_repeat,13.21762142
DB0-m3_o24_o99_f0_fsc.sym.3_repeat,3.030658519
DB0-m2_o6_o20_f0_nbo.sym.79_repeat,0.81792088
DB0-m3_o22_o25_f0_pcu.sym.93_repeat,9.604809992
DB0-m29_o80_o52_f0_pts.sym.1_repeat,15.94881317
DB0-m3_o25_o510_f0_fsc.sym.38_repeat,14.12125548
DB0-m29_o99_o470_f0_pts.sym.70_repeat,16.80131864
DB15-qtz-x_N65_E204_opt_repeat,5.422428238
DB0-m2_o24_o28_f0_nbo.sym.33_repeat,4.072170738
DB7-ddmof_23720_repeat,3.421022144
DB7-ddmof_22160_repeat,2.802801842
DB5-hypotheticalMOF_18105_1_0_1_21_2_11_repeat,16.42850964
DB0-m29_o83_o470_f0_pts.sym.5_repeat,20.58444007
DB0-m3_o153_o156_f0_fsc.sym.72_repeat,9.829935002
DB0-m2_o11_o26_f0_pcu.sym.22_repeat,5.476901114
DB0-m9_o8_o8_f0_sra.sym.28_repeat,13.6147845
DB0-m3_o4_o7_f0_pcu.sym.1_repeat,15.44590872
DB0-m3_o24_o90_f0_fsc.sym.1_repeat,8.432695342
DB5-hypotheticalMOF_5040766_3_3_1_15_18_10_repeat,3.625355643
DB0-m3_o84_o159_f0_fsc.sym.8_repeat,8.689956033
DB0-m3_o1_o20_f0_pcu.sym.39_repeat,5.308943922
DB0-m2_o2_o17_f0_pcu.sym.77_repeat,10.90094425
DB1-Cu2N8-ADC_B-DPAC_B_No778_repeat,20.84121021
DB0-m29_o92_o172_f0_pts.sym.27_repeat,6.440341481
DB5-hypotheticalMOF_5022343_3_1_0_23_19_0_repeat,13.17996709
DB0-m3_o42_o4_f0_fsc.sym.1_repeat,8.930701051
DB0-m2_o11_o28_f0_nbo.sym.84_repeat,2.770934967
DB5-hypotheticalMOF_5070660_2_0_2_3_18_2_repeat,1.739970892
DB0-m29_o90_o101_f0_pts.sym.90_repeat,6.153437346
DB5-hypotheticalMOF_5070061_0_0_2_3_10_5_repeat,10.26738104
DB0-m2_o6_o25_f0_nbo.sym.160_repeat,1.629519236
DB0-m2_o10_o23_f0_pcu.sym.3_repeat,9.428228658
DB0-m29_o91_o430_f0_pts.sym.88_repeat,14.33913429
DB0-m3_o24_o25_f0_pcu.sym.30_repeat,4.750975745
DB0-m3_o8_o28_f0_pcu.sym.108_repeat,3.380718796
DB0-m3_o3_o9_f0_nbo.sym.35_repeat,4.530921166
DB0-m3_o450_o6_f0_fsc.sym.19_repeat,9.310569489
DB0-m3_o51_o20_f0_fsc.sym.16_repeat,13.05623749
DB0-m29_o90_o470_f0_pts.sym.20_repeat,16.25283139
DB0-m29_o97_o110_f0_pts.sym.46_repeat,19.3897146
DB15-pcu_N123_E104_opt_repeat,5.449885851
DB0-m2_o9_o24_f0_nbo.sym.83_repeat,10.99512972
DB0-m29_o82_o86_f0_pts.sym.15_repeat,15.18158749
DB0-m29_o82_o45_f0_pts.sym.96_repeat,15.29899213
DB0-m3_o45_o22_f0_fsc.sym.32_repeat,4.747036097
DB0-m2_o7_o28_f0_nbo.sym.24_repeat,1.480794144
DB0-m15_o22_o89_f0_fsc_repeat,5.610928763
DB0-m2_o7_o28_f0_pcu.sym.111_repeat,2.659130797
DB5-hypotheticalMOF_5068845_0_0_2_20_12_2_repeat,5.722282895
DB0-m2_o11_o113_f0_fsc_repeat,7.859524865
DB1-Cu2O8N2-AZO_A-DPAC_A_No748_repeat,23.03870144
DB0-m3_o160_o540_f0_fsc.sym.42_repeat,18.35522054
DB0-m3_o115_o156_f0_fsc.sym.66_repeat,20.3749178
DB0-m3_o7_o23_f0_nbo.sym.23_repeat,2.40539125
DB0-m3_o4_o6_f0_nbo.sym.27_repeat,2.290903218
DB0-m2_o14_o22_f0_pcu.sym.32_repeat,5.196667575
DB7-ddmof_5561_repeat,4.954846795
DB15-pcu_N139_E11_opt_repeat,18.85665228
DB7-ddmof_21319_repeat,10.58936847
DB1-Zn2O8N2-AZO_A-irmof20_A_No74_repeat,2.199704265
DB0-m3_o2_o8_f0_pcu.sym.41_repeat,7.953819243
DB0-m5_o23_o25_f0_bcu.sym.8_repeat,11.41435641
DB5-hypotheticalMOF_21996_1_0_1_11_24_9_repeat,5.409079791
DB0-m3_o14_o16_f0_pcu.sym.54_repeat,11.14797577
DB0-m3_o31_tfl_repeat,1.780034641
DB0-m3_o16_o20_f0_pcu.sym.61_repeat,18.99391853
DB0-m29_o80_o90_f0_pts.sym.9_repeat,17.33023603
DB1-Cu2O8-irmof10_A-irmof7_A_No245_repeat,14.4048021
DB0-m2_o1_o24_f0_nbo.sym.126_repeat,6.940021917
DB0-m3_o13_o79_f0_fsc.sym.5_repeat,9.358134154
DB0-m3_o152_o159_f0_fsc.sym.21_repeat,12.88753724
DB0-m3_o1470_o23_f0_fsc.sym.1_repeat,13.07697956
DB0-m9_o11_o22_f0_sra.sym.48_repeat,5.575916363
DB0-m3_o12_o21_f0_pcu.sym.34_repeat,16.23894298
DB0-m2_o2_o15_f0_pcu.sym.7_repeat,16.97869145
DB13-nbo-Syn039732_repeat,6.683547481
DB0-m3_o20_o23_f0_nbo.sym.97_repeat,1.248962045
DB0-m29_o83_o54_f0_pts.sym.31_repeat,15.39955889
DB0-m2_o5_o25_f0_nbo.sym.53_repeat,7.779176987
DB1-Cu2O8-ADC_A-DPAC_A_No283_repeat,3.397853806
DB0-m3_o11_o26_f0_pcu.sym.92_repeat,21.10682883
DB5-hypotheticalMOF_5017528_1_0_0_19_1_9_repeat,5.452949339
DB0-m9_o16_o20_f0_sra.sym.106_repeat,8.670181271
DB0-m2_o7_o7_f0_pcu.sym.45_repeat,6.366192078
DB5-hypotheticalMOF_5041268_1_1_1_8_17_6_repeat,1.044206825
DB12-VURYOX_clean_repeat,3.90253926
DB5-hypotheticalMOF_5043361_0_0_1_20_11_2_repeat,7.610643064
DB0-m3_o1490_o155_f0_fsc.sym.12_repeat,12.10874421
DB0-m3_o153_o159_f0_fsc.sym.45_repeat,12.45631472
DB6-cuf_6950_repeat,4.368510782
DB0-m18_o14_o50_f0_fsc_repeat,9.36917396
DB0-m29_o82_o172_f0_pts.sym.17_repeat,12.97883799
DB0-m29_o89_o430_f0_pts.sym.53_repeat,19.75273122
DB6-cuf_5390_repeat,9.729738645
DB12-AQUCUM_clean_repeat,10.63102115
DB0-m3_o96_o21_f0_fsc.sym.28_repeat,15.72349262
DB0-m3_o16_o1520_f0_fsc.sym.12_repeat,8.220363714
DB0-m3_o21_o25_f0_pcu.sym.65_repeat,4.218600824
DB0-m3_o25_o27_f0_pcu.sym.138_repeat,9.55525142
DB1-Cu2O8N2-irmof20_A-irmof8_A_No121_repeat,12.27370989
DB0-m3_o450_o155_f0_fsc.sym.30_repeat,10.83911888
DB5-hypotheticalMOF_5037269_2_0_1_18_11_6_repeat,5.170798154
DB0-m29_o99_o470_f0_pts.sym.79_repeat,14.63123764
DB5-hypotheticalMOF_32523_0_0_2_11_1_3_repeat,4.396837622
DB0-m29_o84_o148_f0_pts.sym.47_repeat,11.28393872
DB6-cuf_10725_repeat,15.72780048
DB0-m3_o17_o24_f0_nbo.sym.110_repeat,3.846075278
DB0-m29_o89_o54_f0_pts.sym.5_repeat,17.20065814
DB0-m3_o4_o17_f0_nbo.sym.71_repeat,3.729854341
DB15-pcu_N65_E107_opt_repeat,7.955121481
DB1-Zn2O8-AZO_A-fum_A_No166_repeat,24.39328851
DB0-m3_o21_o29_f0_pcu.sym.91_repeat,23.8944849
DB0-m2_o11_o13_f0_pcu.sym.18_repeat,7.62959263
DB0-m3_o19_o46_f0_fsc.sym.3_repeat,9.111213124
DB0-m3_o12_o30_tfc_repeat,14.38523257
DB0-m3_o25_o81_f0_fsc.sym.14_repeat,16.32688553
DB0-m3_o12_o13_f0_pcu.sym.104_repeat,10.33435076
DB0-m3_o17_o1500_f0_fsc.sym.18_repeat,11.05571446
DB0-m29_o84_o53_f0_pts.sym.20_repeat,15.59990605
DB0-m2_o21_o29_f0_pcu.sym.54_repeat,5.891974045
DB0-m2_o19_o29_f0_nbo.sym.40_repeat,2.070671853
DB0-m18_o25_o137_f0_fsc_repeat,17.88704305
DB7-ddmof_5262_repeat,5.073418803
DB0-m9_o2_o11_f0_sra.sym.28_repeat,13.38264137
DB0-m3_o16_o22_f0_pcu.sym.32_repeat,13.27227413
DB0-m29_o99_o115_f0_pts.sym.59_repeat,21.41759077
DB0-m2_o38_o39_f0_fof.sym.15_repeat,9.336897814
DB1-Zn2O8N2-TED-AZO_No2_repeat,9.133887856
DB0-m3_o113_o23_f0_fsc.sym.19_repeat,8.929825072
DB0-m29_o81_o530_f0_pts.sym.10_repeat,14.83786928
DB0-m2_o17_o25_f0_pcu.sym.126_repeat,14.27121985
DB0-m3_o4_o13_f0_pcu.sym.32_repeat,13.70835023
DB0-m29_o84_o45_f0_pts.sym.91_repeat,11.77944625
DB0-m29_o88_o109_f0_pts.sym.88_repeat,22.81823554
DB0-m2_o18_o24_f0_pcu.sym.18_repeat,8.65969186
DB0-m2_o9_o15_f0_nbo.sym.23_repeat,11.41238065
DB1-Cu2O8N2-irmof14_A-irmof8_A_No285_repeat,19.155863
DB6-cuf_7537_repeat,6.717084112
DB13-pcu-Syn028654_repeat,1.90801907
DB0-m2_o13_o21_f0_pcu.sym.9_repeat,9.577592357
DB0-m3_o150_o6_f0_fsc.sym.93_repeat,15.44939549
DB0-m3_o14_o19_f0_nbo.sym.88_repeat,4.644779391
DB0-m3_o2_o25_f0_nbo.sym.52_repeat,2.410264415
DB0-m9_o7_o23_f0_sra.sym.22_repeat,11.12661995
DB5-hypotheticalMOF_29973_3_0_2_24_21_3_repeat,2.134561976
DB0-m2_o25_o29_f0_nbo.sym.130_repeat,2.594020298
DB5-hypotheticalMOF_6004479_0_0_3_27_0_0_repeat,6.573494019
DB0-m9_o4_o4_f0_sra.sym.14_repeat,8.152929711
DB0-m29_o93_o1510_f0_pts.sym.71_repeat,6.167124564
DB0-m2_o25_frl_repeat,1.829524667
DB0-m2_o14_o24_f0_nbo.sym.10_repeat,3.735903249
DB0-m3_o3_o14_f0_pcu.sym.4_repeat,6.296885239
DB7-ddmof_6342_repeat,1.880154816
DB1-Cu2O8N2-AZO_A-DPAC_A_No369_repeat,2.478066391
DB12-WOHZAU01_clean_h_repeat,2.730494171
DB0-m29_o99_o52_f0_pts.sym.95_repeat,10.24014673
DB0-m29_o83_o46_f0_pts.sym.28_repeat,16.89567382
DB0-m29_o81_o1530_f0_pts.sym.10_repeat,21.13632553
DB0-m29_o90_o570_f0_pts.sym.19_repeat,18.01825277
DB0-m3_o160_o530_f0_fsc.sym.54_repeat,15.79158877
DB0-m3_o22_o25_f0_nbo.sym.76_repeat,2.209524509
DB0-m18_o16_o58_f0_pcu_repeat,19.16265229
DB0-m2_o25_o28_f0_pcu.sym.99_repeat,13.11935197
DB0-m3_o13_o45_f0_fsc.sym.10_repeat,9.430481424
DB12-ZETLER_clean_repeat,6.340731975
DB5-hypotheticalMOF_5071796_0_0_2_19_25_14_repeat,11.14121521
DB0-m3_o1_o19_f0_nbo.sym.67_repeat,4.76252433
DB0-m29_o97_o53_f0_pts.sym.51_repeat,14.55450443
DB0-m3_o4_o19_f0_nbo.sym.8_repeat,2.490104543
DB15-qtz-x_N123_E173_opt_repeat,1.529998132
DB0-m29_o90_o90_f0_pts.sym.6_repeat,15.45306827
DB0-m2_o6_o18_f0_pcu.sym.66_repeat,11.55449644
DB5-hypotheticalMOF_5041555_0_0_1_8_25_7_repeat,14.96679032
DB0-m29_o83_o1470_f0_pts.sym.21_repeat,17.50403853
DB0-m29_o80_o150_f0_pts.sym.60_repeat,15.85497722
DB0-m3_o150_o158_f0_fsc.sym.70_repeat,11.36145424
DB0-m29_o99_o540_f0_pts.sym.2_repeat,6.322779263
DB0-m2_o22_o25_f0_pcu.sym.16_repeat,16.56536094
DB0-m9_o18_o23_f0_sra.sym.27_repeat,12.19928291
DB0-m29_o84_o46_f0_pts.sym.12_repeat,10.72403986
DB1-Zn2O8N2-DPAC_A-irmof14_A_No620_repeat,4.649346545
DB0-m3_o160_o88_f0_fsc.sym.3_repeat,10.36148425
DB0-m2_o20_pth_repeat,0.510665248
DB6-cuf_8016_repeat,8.835192557
DB6-cuf_9656_repeat,12.09338367
DB5-hypotheticalMOF_5025994_0_0_0_27_3_8_repeat,4.098854643
DB0-m2_o8_cdl-e_repeat,1.285218284
DB6-cuf_10229_repeat,6.464786777
DB1-Cu2O8-ADC_A-DABCO_A_No26_repeat,13.73604788
DB0-m3_o7_o9_f0_nbo.sym.93_repeat,3.706464501
DB0-m3_o1_o23_f0_nbo.sym.123_repeat,2.796841654
DB0-m2_o9_o27_f0_pcu.sym.3_repeat,4.331162481
DB5-hypotheticalMOF_5048629_0_0_1_19_3_14_repeat,6.401295044
DB13-acs-Syn038071_repeat,7.817295908
DB1-Zn2O8N2-BDC_A-irmof8_A_No187_repeat,12.64112799
DB0-m3_o49_o159_f0_fsc.sym.5_repeat,11.88541285
DB0-m3_o96_o20_f0_fsc.sym.27_repeat,19.14813056
DB0-m3_o8_o17_f0_pcu.sym.145_repeat,9.244643434
DB5-hypotheticalMOF_2814_2_1_0_25_21_3_repeat,6.673401128
DB0-m29_o86_o47_f0_pts.sym.35_repeat,12.91878632
DB0-m3_o96_o23_f0_fsc.sym.96_repeat,18.96929911
DB1-Zn2O8N2-irmof20_A-irmof6_A_No303_repeat,16.45073076
DB0-m3_o12_o13_f0_pcu.sym.10_repeat,19.4917885
DB7-ddmof_3869_repeat,4.960264272
DB7-ddmof_5250_repeat,5.733176108
DB0-m18_o49_o148_f0_fsc_repeat,14.44426828
DB6-cuf_1495_repeat,15.4623144
DB0-m2_o13_o21_f0_pcu.sym.54_repeat,5.951281683
DB0-m9_o8_o21_f0_sra.sym.63_repeat,12.78031722
DB0-m3_o25_o84_f0_fsc.sym.25_repeat,8.760046919
DB0-m3_o11_o22_f0_pcu.sym.109_repeat,10.81582422
DB0-m3_o7_o9_f0_pcu.sym.92_repeat,14.35355696
DB0-m29_o82_o150_f0_pts.sym.106_repeat,16.14840305
DB0-m29_o99_o430_f0_pts.sym.51_repeat,4.907819656
DB0-m3_o3_cdn_repeat,3.064666307
DB0-m2_o3_o7_f0_pcu.sym.49_repeat,4.77598661
DB0-m2_o11_o24_f0_pcu.sym.36_repeat,8.086158074
DB0-m3_o146_o6_f0_fsc.sym.137_repeat,11.27388559
DB0-m9_o13_o27_f0_sra.sym.11_repeat,11.2113171
DB0-m2_o6_o8_f0_pcu.sym.6_repeat,7.515204751
DB0-m3_o440_o20_f0_fsc.sym.1_repeat,14.44030415
DB5-hypotheticalMOF_20655_1_1_1_10_17_0_repeat,3.947918334
DB0-m2_o18_o21_f0_pcu.sym.55_repeat,18.97290611
DB12-UWOWAF_clean_repeat,6.762080283
DB0-m9_o17_o23_f0_sra.sym.5_repeat,6.218851902
DB0-m3_o4_o9_f0_nbo.sym.81_repeat,6.533672483
DB0-m3_o11_o15_f0_nbo.sym.106_repeat,2.838834385
DB7-ddmof_5222_repeat,7.885705258
DB13-nbo-Syn020607_repeat,8.121326957
DB0-m2_o12_o25_f0_pcu.sym.22_repeat,14.99520774
DB1-Cu2O8N2-irmof20_A-irmof8_A_No84_repeat,13.98000539
DB0-m2_o16_o16_f0_pcu.sym.14_repeat,13.69380189
DB0-m9_o16_o23_f0_sra.sym.104_repeat,9.024285762
